#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
1389000      1.68e-01    2.16e-02      3.07e-03    3.85e-03      3.58e-02    3.59e-04    1.9e-05
1390000      1.05e-01    5.63e-02      2.23e-03    1.74e-03      2.28e-02    1.26e-02    1.8e-05
1391000      4.34e-01    1.99e-02      9.08e-04    3.52e-03      9.89e-02    5.83e-04    1.8e-05
1392000      4.45e-02    6.15e-02      3.60e-03    1.51e-03      8.07e-03    1.39e-02    1.8e-05
1393000      3.17e-01    2.42e-01      1.40e-03    4.88e-04      7.15e-02    5.51e-02    1.8e-05
1394000      6.30e-02    3.22e-02      4.38e-04    1.10e-05      1.43e-02    7.33e-03    1.8e-05
1395000      2.49e-01    4.59e-01      9.57e-04    1.35e-03      5.69e-02    1.05e-01    1.8e-05
1396000      8.18e-02    3.50e-01      1.47e-03    9.30e-04      1.86e-02    8.02e-02    1.8e-05
1397000      3.15e-01    8.54e-03      2.05e-03    1.40e-03      7.21e-02    7.71e-04    1.8e-05
1398000      4.49e-01    8.80e-02      2.82e-03    1.79e-03      1.03e-01    2.01e-02    1.8e-05
1399000      5.30e-01    1.29e-02      2.96e-03    2.23e-03      1.20e-01    7.39e-04    1.8e-05
1400000      2.62e-01    8.91e-03      3.74e-03    1.07e-03      6.02e-02    1.52e-03    1.8e-05
1401000      1.50e-01    1.47e-01      2.83e-03    4.24e-03      3.45e-02    3.36e-02    1.8e-05
1402000      3.64e-01    2.34e-02      1.78e-03    4.16e-03      8.40e-02    4.94e-04    1.8e-05
1403000      2.42e-01    2.61e-03      1.58e-03    4.17e-04      5.49e-02    2.68e-04    1.8e-05
1404000      1.02e-01    3.93e-01      1.92e-03    2.07e-03      2.17e-02    9.07e-02    1.8e-05
1405000      1.89e-01    3.98e-01      1.69e-03    6.23e-04      4.38e-02    9.24e-02    1.8e-05
1406000      3.61e-01    4.47e-01      9.94e-04    1.90e-03      8.39e-02    1.04e-01    1.8e-05
1407000      2.38e-01    4.75e-02      2.34e-03    1.62e-03      5.53e-02    1.08e-02    1.8e-05
1408000      4.42e-01    1.84e-01      9.90e-04    5.47e-04      1.03e-01    4.28e-02    1.8e-05
1409000      1.56e-01    1.00e-02      2.30e-03    1.69e-03      3.56e-02    7.46e-04    1.8e-05
1410000      2.42e-01    5.67e-01      1.45e-03    2.90e-04      5.67e-02    1.33e-01    1.7e-05
1411000      2.14e-01    5.89e-01      1.94e-03    5.04e-03      4.95e-02    1.38e-01    1.7e-05
1412000      8.81e-02    4.82e-01      1.36e-03    1.78e-03      2.01e-02    1.13e-01    1.7e-05
1413000      2.01e-01    2.57e-02      1.28e-03    2.25e-03      4.64e-02    5.24e-03    1.7e-05
1414000      2.62e-01    5.82e-02      8.92e-04    1.36e-03      6.12e-02    1.35e-02    1.7e-05
1415000      2.89e-01    3.57e-03      1.47e-03    4.10e-04      6.75e-02    6.43e-04    1.7e-05
1416000      4.30e-01    3.70e-02      1.11e-03    1.99e-03      1.01e-01    8.30e-03    1.7e-05
1417000      1.85e-01    6.40e-03      7.46e-04    1.01e-03      4.34e-02    7.06e-04    1.7e-05
1418000      1.83e-01    2.25e-01      2.44e-03    2.78e-03      4.29e-02    5.30e-02    1.7e-05
1419000      1.89e-01    2.76e-01      2.85e-03    2.35e-03      4.31e-02    6.51e-02    1.7e-05
1420000      1.70e-01    3.62e-01      9.25e-04    7.40e-04      4.02e-02    8.58e-02    1.7e-05
1421000      3.90e-01    4.02e-02      2.48e-03    2.21e-03      9.23e-02    9.08e-03    1.7e-05
1422000      3.13e-01    2.72e-02      9.17e-04    1.04e-03      7.41e-02    6.30e-03    1.7e-05
1423000      5.86e-02    2.56e-02      1.97e-03    1.79e-03      1.30e-02    5.58e-03    1.7e-05
1424000      3.35e-01    2.94e-02      8.89e-04    1.55e-04      7.94e-02    6.98e-03    1.7e-05
1425000      2.17e-02    4.60e-02      1.36e-03    7.54e-04      4.13e-03    1.09e-02    1.7e-05
1426000      3.73e-01    1.39e-02      2.39e-04    1.52e-03      8.91e-02    2.62e-03    1.7e-05
1427000      2.65e-01    7.87e-02      1.12e-03    5.45e-04      6.32e-02    1.88e-02    1.7e-05
1428000      3.09e-01    3.22e-02      1.53e-03    1.08e-03      7.38e-02    7.56e-03    1.7e-05
1429000      1.37e-01    2.56e-02      1.50e-03    3.64e-03      3.14e-02    3.70e-03    1.7e-05
1430000      2.93e-01    4.94e-02      2.05e-03    8.34e-04      7.02e-02    1.18e-02    1.6e-05
1431000      5.99e-02    4.88e-02      2.76e-03    2.39e-03      1.32e-02    1.13e-02    1.6e-05
1432000      4.75e-02    2.79e-01      3.84e-04    2.13e-04      1.14e-02    6.70e-02    1.6e-05
1433000      2.07e-01    6.01e-01      1.57e-03    3.98e-03      4.82e-02    1.44e-01    1.6e-05
1434000      4.48e-02    1.84e-02      1.46e-03    2.79e-03      9.72e-03    2.30e-03    1.6e-05
1435000      4.81e-02    1.68e-02      1.67e-03    2.74e-03      1.10e-02    1.63e-03    1.6e-05
1436000      2.12e-01    5.59e-03      1.75e-03    8.87e-04      5.12e-02    6.17e-04    1.6e-05
1437000      4.80e-01    4.32e-02      1.62e-03    1.01e-03      1.16e-01    1.04e-02    1.6e-05
1438000      4.93e-01    1.04e-01      9.59e-04    2.85e-04      1.19e-01    2.51e-02    1.6e-05
1439000      2.23e-02    1.60e-02      1.64e-03    2.39e-03      4.58e-03    2.13e-03    1.6e-05
1440000      1.46e-01    6.91e-03      1.64e-03    1.21e-03      3.42e-02    2.73e-04    1.6e-05
1441000      2.31e-01    1.92e-02      1.08e-03    2.33e-03      5.63e-02    3.44e-03    1.6e-05
1442000      2.75e-01    4.39e-02      2.54e-03    1.55e-03      6.66e-02    1.05e-02    1.6e-05
1443000      3.23e-01    2.93e-02      4.01e-03    3.18e-03      7.84e-02    5.67e-03    1.6e-05
1444000      2.80e-01    8.16e-03      1.73e-03    1.43e-03      6.82e-02    3.25e-04    1.6e-05
1445000      1.66e-01    1.69e-01      2.27e-03    5.43e-04      3.95e-02    4.14e-02    1.6e-05
1446000      2.19e-02    1.86e-01      9.39e-04    1.94e-03      4.83e-03    4.55e-02    1.6e-05
1447000      2.15e-02    4.97e-01      1.40e-03    3.02e-03      4.53e-03    1.22e-01    1.6e-05
1448000      4.55e-01    7.57e-03      1.39e-03    1.31e-03      1.12e-01    4.25e-04    1.6e-05
1449000      3.62e-01    1.57e-01      4.83e-03    2.54e-03      8.84e-02    3.83e-02    1.6e-05
1450000      3.26e-01    6.47e-03      2.43e-03    1.07e-03      8.05e-02    6.04e-04    1.5e-05
1451000      4.22e-01    3.86e-01      1.74e-03    9.18e-04      1.03e-01    9.53e-02    1.5e-05
1452000      2.28e-01    5.39e-03      2.66e-03    7.77e-04      5.61e-02    7.82e-04    1.5e-05
1453000      1.58e-01    2.06e-01      3.42e-03    3.47e-03      3.83e-02    5.06e-02    1.5e-05
1454000      1.44e-01    5.02e-01      2.70e-03    2.38e-03      3.48e-02    1.24e-01    1.5e-05
1455000      4.98e-02    2.26e-02      7.14e-04    3.59e-03      1.23e-02    2.56e-03    1.5e-05
1456000      1.94e-01    7.89e-03      2.03e-03    4.95e-04      4.66e-02    1.84e-03    1.5e-05
1457000      8.07e-02    4.55e-02      2.52e-04    8.60e-05      2.01e-02    1.13e-02    1.5e-05
1458000      9.80e-02    2.39e-01      2.12e-03    1.06e-03      2.27e-02    5.93e-02    1.5e-05
1459000      2.73e-01    1.51e-01      1.15e-03    2.42e-03      6.78e-02    3.74e-02    1.5e-05
1460000      4.57e-01    5.29e-02      4.02e-03    1.35e-03      1.14e-01    1.31e-02    1.5e-05
1461000      2.84e-02    3.00e-02      3.20e-03    6.83e-04      4.33e-03    7.46e-03    1.5e-05
1462000      1.44e-01    5.28e-01      9.23e-04    5.93e-03      3.59e-02    1.32e-01    1.5e-05
1463000      6.47e-02    3.85e-01      1.36e-03    4.72e-03      1.59e-02    9.62e-02    1.5e-05
1464000      3.95e-01    3.90e-01      1.31e-03    1.33e-03      9.83e-02    9.76e-02    1.5e-05
1465000      2.60e-01    1.78e-02      1.59e-03    1.91e-03      6.49e-02    3.57e-03    1.5e-05
1466000      1.58e-01    6.37e-03      1.56e-03    9.58e-04      3.89e-02    8.61e-04    1.5e-05
1467000      1.80e-01    3.02e-02      2.77e-03    5.31e-03      4.51e-02    1.15e-03    1.5e-05
1468000      2.74e-01    2.55e-02      1.62e-03    2.17e-03      6.85e-02    5.63e-03    1.5e-05
1469000      4.90e-01    3.36e-01      3.39e-03    1.68e-03      1.23e-01    8.46e-02    1.5e-05
1470000      6.62e-02    1.79e-01      9.96e-04    6.72e-04      1.65e-02    4.55e-02    1.5e-05
1471000      1.85e-01    4.09e-01      6.52e-04    1.91e-03      4.70e-02    1.04e-01    1.5e-05
1472000      1.81e-01    2.95e-01      1.97e-03    2.31e-03      4.52e-02    7.48e-02    1.5e-05
1473000      6.66e-02    1.88e-02      1.82e-03    3.32e-03      1.67e-02    5.62e-04    1.5e-05
1474000      3.79e-01    1.12e-01      6.34e-04    1.51e-03      9.61e-02    2.82e-02    1.5e-05
1475000      9.46e-02    4.65e-01      2.32e-03    2.93e-03      2.22e-02    1.19e-01    1.4e-05
1476000      2.52e-01    5.04e-01      2.63e-03    3.84e-03      6.41e-02    1.29e-01    1.4e-05
1477000      3.04e-01    8.49e-03      1.25e-03    1.19e-03      7.77e-02    1.34e-03    1.4e-05
1478000      5.59e-02    4.55e-01      2.51e-03    1.74e-03      1.33e-02    1.16e-01    1.4e-05
1479000      2.73e-01    3.12e-01      4.22e-03    2.53e-03      6.73e-02    7.96e-02    1.4e-05
1480000      2.38e-01    1.62e-01      1.90e-03    9.97e-04      6.12e-02    4.17e-02    1.4e-05
1481000      4.58e-01    4.14e-03      4.48e-03    5.09e-04      1.18e-01    7.71e-04    1.4e-05
1482000      3.02e-01    1.35e-02      1.33e-03    2.09e-03      7.69e-02    1.70e-03    1.4e-05
1483000      2.71e-01    1.41e-02      1.43e-03    2.49e-03      6.92e-02    3.81e-04    1.4e-05
1484000      2.80e-01    5.32e-02      4.82e-03    2.80e-03      7.09e-02    1.31e-02    1.4e-05
1485000      2.07e-01    3.00e-02      2.55e-03    5.54e-04      5.31e-02    7.73e-03    1.4e-05
1486000      3.54e-01    5.54e-03      9.74e-04    9.80e-04      9.17e-02    1.49e-04    1.4e-05
1487000      3.54e-01    1.27e-01      7.18e-04    1.48e-04      9.18e-02    3.28e-02    1.4e-05
1488000      4.97e-02    3.91e-01      1.59e-03    9.75e-04      1.19e-02    1.01e-01    1.4e-05
1489000      2.25e-02    3.95e-02      1.53e-03    3.48e-03      4.72e-03    8.89e-03    1.4e-05
1490000      3.89e-01    1.39e-02      1.52e-03    5.27e-04      1.01e-01    3.54e-03    1.4e-05
1491000      1.11e-01    6.32e-01      2.35e-03    1.72e-03      2.70e-02    1.65e-01    1.4e-05
1492000      3.91e-01    3.18e-02      5.00e-03    3.02e-03      9.98e-02    7.01e-03    1.4e-05
1493000      6.96e-02    7.96e-02      6.09e-04    3.10e-04      1.81e-02    2.08e-02    1.4e-05
1494000      4.99e-02    1.79e-02      5.37e-04    4.73e-04      1.27e-02    4.62e-03    1.4e-05
1495000      2.12e-01    3.11e-02      1.43e-03    7.45e-04      5.39e-02    8.10e-03    1.4e-05
1496000      2.01e-01    3.18e-02      1.58e-03    1.71e-03      5.16e-02    7.96e-03    1.4e-05
1497000      1.88e-01    2.99e-01      2.94e-03    1.19e-03      4.89e-02    7.84e-02    1.4e-05
1498000      3.85e-01    4.75e-01      1.35e-03    1.62e-03      1.01e-01    1.25e-01    1.4e-05
1499000      1.06e-01    8.61e-03      1.51e-03    1.52e-03      2.77e-02    3.00e-04    1.4e-05
1500000      6.46e-02    9.61e-02      7.47e-04    6.18e-04      1.70e-02    2.54e-02    1.3e-05
1501000      1.68e-01    1.61e-01      7.32e-04    5.47e-04      4.40e-02    4.25e-02    1.3e-05
1502000      2.84e-02    1.66e-02      7.02e-04    9.95e-04      6.94e-03    4.12e-03    1.3e-05
1503000      2.65e-01    1.26e-02      1.26e-03    3.22e-04      6.99e-02    3.30e-03    1.3e-05
1504000      2.77e-01    6.15e-01      1.35e-03    4.34e-03      7.32e-02    1.62e-01    1.3e-05
1505000      3.66e-01    3.39e-02      2.74e-04    2.75e-03      9.74e-02    8.02e-03    1.3e-05
1506000      1.10e-01    9.89e-03      7.68e-04    8.62e-04      2.89e-02    2.30e-03    1.3e-05
1507000      3.02e-01    1.34e-01      2.17e-03    1.60e-03      8.03e-02    3.56e-02    1.3e-05
1508000      2.02e-01    7.92e-03      1.44e-03    1.03e-03      5.33e-02    1.43e-03    1.3e-05
1509000      1.20e-02    3.91e-01      1.76e-03    9.63e-04      1.65e-03    1.04e-01    1.3e-05
1510000      4.98e-02    1.35e-01      1.04e-03    1.15e-03      1.27e-02    3.61e-02    1.3e-05
1511000      1.55e-01    1.63e-02      7.87e-04    2.30e-03      4.15e-02    2.65e-03    1.3e-05
1512000      2.05e-01    6.30e-01      1.40e-03    3.13e-03      5.37e-02    1.69e-01    1.3e-05
1513000      2.38e-01    1.23e-01      4.11e-03    1.48e-03      6.19e-02    3.29e-02    1.3e-05
1514000      3.09e-01    8.66e-03      5.32e-03    1.53e-03      8.06e-02    2.30e-04    1.3e-05
1515000      4.27e-01    4.69e-02      4.99e-03    3.48e-03      1.11e-01    1.15e-02    1.3e-05
1516000      1.89e-01    2.62e-02      1.49e-03    7.11e-04      5.06e-02    6.98e-03    1.3e-05
1517000      1.88e-01    1.12e-02      1.65e-03    1.98e-03      4.93e-02    3.00e-04    1.3e-05
1518000      4.20e-01    9.88e-03      2.05e-03    1.02e-04      1.13e-01    2.66e-03    1.3e-05
1519000      2.91e-01    4.08e-01      1.60e-03    7.24e-04      7.68e-02    1.10e-01    1.3e-05
1520000      2.06e-01    5.93e-02      3.17e-03    2.28e-04      5.38e-02    1.61e-02    1.3e-05
1521000      2.34e-02    6.61e-03      2.66e-03    1.14e-03      4.29e-03    4.30e-04    1.3e-05
1522000      1.43e-01    2.01e-01      4.76e-04    1.37e-03      3.87e-02    5.45e-02    1.3e-05
1523000      9.32e-02    2.23e-02      1.11e-03    9.67e-04      2.52e-02    5.86e-03    1.3e-05
1524000      1.52e-01    4.40e-01      1.90e-03    1.64e-03      4.08e-02    1.19e-01    1.3e-05
1525000      1.79e-01    3.82e-01      1.89e-03    2.54e-03      4.87e-02    1.04e-01    1.2e-05
1526000      2.87e-01    4.66e-01      1.82e-03    1.33e-03      7.71e-02    1.27e-01    1.2e-05
1527000      1.35e-02    1.45e-02      2.33e-03    2.51e-03      9.96e-04    9.23e-04    1.2e-05
1528000      4.02e-01    4.14e-02      3.11e-03    1.33e-03      1.09e-01    1.11e-02    1.2e-05
1529000      1.24e-01    4.40e-01      1.72e-03    4.45e-03      3.20e-02    1.20e-01    1.2e-05
1530000      2.43e-01    1.23e-02      1.32e-03    2.18e-03      6.60e-02    3.93e-04    1.2e-05
1531000      1.84e-01    2.17e-03      8.83e-04    3.58e-04      5.06e-02    2.24e-04    1.2e-05
1532000      3.44e-01    9.92e-03      1.77e-03    1.71e-03      9.45e-02    6.61e-04    1.2e-05
1533000      2.39e-01    3.64e-03      1.52e-03    2.60e-04      6.58e-02    9.17e-04    1.2e-05
1534000      6.47e-02    8.11e-02      1.27e-03    1.07e-03      1.77e-02    2.22e-02    1.2e-05
1535000      1.15e-01    1.86e-02      1.20e-03    1.35e-03      3.14e-02    4.69e-03    1.2e-05
1536000      9.92e-02    5.09e-01      2.70e-04    2.49e-03      2.74e-02    1.41e-01    1.2e-05
1537000      1.15e-01    1.07e-01      7.28e-04    6.95e-04      3.19e-02    2.95e-02    1.2e-05
1538000      2.47e-01    1.55e-01      2.51e-03    2.73e-04      6.79e-02    4.28e-02    1.2e-05
1539000      1.19e-01    4.77e-01      1.15e-03    1.94e-03      3.26e-02    1.32e-01    1.2e-05
1540000      5.50e-01    5.57e-02      2.66e-03    1.07e-03      1.52e-01    1.54e-02    1.2e-05
1541000      1.12e-01    1.49e-01      8.77e-04    4.75e-04      3.12e-02    4.17e-02    1.2e-05
1542000      2.65e-01    6.30e-02      9.05e-04    3.01e-03      7.36e-02    1.69e-02    1.2e-05
1543000      5.29e-02    5.47e-01      2.97e-04    2.27e-04      1.47e-02    1.52e-01    1.2e-05
1544000      1.63e-01    4.63e-01      8.97e-04    2.70e-03      4.54e-02    1.29e-01    1.2e-05
1545000      2.76e-01    3.51e-01      2.08e-03    2.14e-03      7.72e-02    9.83e-02    1.2e-05
1546000      1.72e-01    2.56e-01      2.17e-03    1.55e-03      4.74e-02    7.19e-02    1.2e-05
1547000      1.23e-01    5.76e-01      9.37e-04    3.08e-03      3.40e-02    1.62e-01    1.2e-05
1548000      2.31e-01    9.15e-03      1.56e-03    4.00e-04      6.48e-02    2.49e-03    1.2e-05
1549000      1.45e-01    6.61e-02      1.46e-03    2.16e-03      3.92e-02    1.82e-02    1.2e-05
1550000      9.51e-02    1.09e-02      1.01e-03    1.48e-03      2.67e-02    1.97e-03    1.2e-05
1551000      8.13e-02    3.55e-02      8.01e-04    1.95e-04      2.28e-02    1.00e-02    1.2e-05
1552000      8.42e-02    6.04e-03      1.26e-03    1.07e-03      2.37e-02    2.11e-04    1.2e-05
1553000      6.85e-02    1.68e-02      6.42e-04    2.97e-03      1.93e-02    3.95e-04    1.2e-05
1554000      1.88e-01    7.17e-01      1.23e-03    3.22e-04      5.30e-02    2.03e-01    1.2e-05
1555000      1.28e-01    3.74e-02      1.10e-03    1.12e-03      3.64e-02    1.05e-02    1.1e-05
1556000      2.80e-01    3.10e-03      2.41e-03    5.42e-04      7.93e-02    1.52e-04    1.1e-05
1557000      5.19e-02    3.00e-01      6.43e-04    1.40e-03      1.45e-02    8.54e-02    1.1e-05
1558000      2.79e-01    8.34e-03      2.13e-03    2.71e-04      7.91e-02    2.33e-03    1.1e-05
1559000      9.65e-02    1.77e-01      8.16e-04    2.65e-03      2.73e-02    5.02e-02    1.1e-05
1560000      1.71e-02    5.46e-01      2.36e-03    4.66e-03      2.55e-03    1.56e-01    1.1e-05
1561000      5.06e-02    5.39e-02      1.40e-03    5.27e-04      1.34e-02    1.54e-02    1.1e-05
1562000      9.25e-03    2.14e-02      8.94e-04    2.74e-03      1.59e-03    4.26e-03    1.1e-05
1563000      1.93e-01    1.38e-02      1.07e-03    2.45e-03      5.51e-02    4.10e-04    1.1e-05
1564000      3.87e-01    5.22e-03      3.60e-03    7.78e-04      1.10e-01    8.14e-04    1.1e-05
1565000      2.27e-01    3.23e-02      1.58e-03    3.75e-04      6.52e-02    9.28e-03    1.1e-05
1566000      2.25e-01    4.30e-03      1.83e-03    3.38e-04      6.34e-02    1.11e-03    1.1e-05
1567000      3.63e-01    7.44e-03      2.95e-03    1.34e-04      1.04e-01    2.13e-03    1.1e-05
1568000      4.84e-01    2.07e-02      2.35e-03    2.22e-03      1.39e-01    4.75e-03    1.1e-05
1569000      2.80e-01    4.54e-02      1.49e-03    8.18e-04      8.06e-02    1.30e-02    1.1e-05
1570000      2.11e-01    8.78e-03      2.00e-03    1.54e-03      6.09e-02    4.14e-04    1.1e-05
1571000      8.42e-03    2.81e-03      8.28e-04    2.00e-03      1.71e-03    1.15e-06    1.1e-05
1572000      2.25e-01    1.79e-02      1.26e-03    3.16e-03      6.51e-02    5.63e-04    1.1e-05
1573000      4.43e-01    2.46e-01      2.04e-03    1.10e-03      1.28e-01    7.13e-02    1.1e-05
1574000      7.25e-02    9.94e-03      2.33e-03    1.55e-03      2.03e-02    1.37e-03    1.1e-05
1575000      4.85e-01    1.13e-01      2.31e-03    2.62e-04      1.42e-01    3.31e-02    1.1e-05
1576000      1.29e-01    3.47e-01      1.78e-03    3.85e-03      3.69e-02    1.01e-01    1.1e-05
1577000      1.20e-01    2.71e-01      9.28e-04    1.11e-03      3.45e-02    7.91e-02    1.1e-05
1578000      2.72e-01    5.44e-02      1.09e-03    1.21e-03      7.88e-02    1.57e-02    1.1e-05
1579000      2.03e-01    2.12e-02      1.75e-03    3.58e-03      5.92e-02    1.97e-03    1.1e-05
1580000      3.90e-02    4.55e-03      2.23e-03    7.03e-04      9.15e-03    6.61e-04    1.1e-05
1581000      1.80e-01    3.41e-01      2.09e-03    2.20e-03      5.08e-02    1.00e-01    1.1e-05
1582000      2.01e-01    2.08e-01      1.48e-03    8.68e-04      5.82e-02    6.12e-02    1.1e-05
1583000      1.19e-02    2.13e-02      1.56e-03    3.04e-03      2.03e-03    3.75e-03    1.1e-05
1584000      3.57e-01    9.79e-03      2.83e-03    1.73e-03      1.05e-01    3.49e-04    1.1e-05
1585000      2.03e-01    2.27e-01      1.48e-03    6.78e-04      5.85e-02    6.72e-02    1.0e-05
1586000      2.38e-01    4.58e-02      1.04e-03    5.83e-04      7.03e-02    1.35e-02    1.0e-05
1587000      1.04e-01    5.09e-02      8.15e-04    5.72e-04      3.06e-02    1.50e-02    1.0e-05
1588000      3.45e-01    4.51e-03      5.86e-04    7.81e-04      1.02e-01    2.96e-04    1.0e-05
1589000      3.51e-01    1.86e-01      1.54e-03    4.79e-04      1.04e-01    5.49e-02    1.0e-05
